timedifference,trialnumber,blocknumber,xpos,ypos
5,2,1,902,308
5,2,1,907,294
5,2,1,915,278
5,2,1,925,264
5,2,1,937,248
5,2,1,949,234
5,2,1,963,220
5,2,1,979,206
5,2,1,995,192
5,2,1,1015,178
5,2,1,1037,162
5,2,1,1059,148
5,2,1,1085,134
5,2,1,1113,118
5,2,1,1143,102
5,2,1,1177,86
5,2,1,1213,70
5,2,1,1253,54
5,2,1,1291,38
5,2,1,1331,22
5,2,1,1371,8
5,2,1,1411,0
5,2,1,1451,0
0,3,1,921,943
5,3,1,921,932
5,3,1,921,923
5,3,1,923,910
5,3,1,923,897
5,3,1,925,881
5,3,1,925,863
5,3,1,927,847
5,3,1,931,828
5,3,1,933,810
5,3,1,937,790
5,3,1,941,770
5,3,1,945,750
5,3,1,949,730
5,3,1,953,708
5,3,1,955,686
5,3,1,957,660
5,3,1,957,636
5,3,1,953,612
5,3,1,949,588
5,3,1,943,564
5,3,1,935,540
5,3,1,927,516
5,3,1,917,494
5,3,1,909,472
5,3,1,903,454
5,3,1,897,436
5,3,1,895,418
5,3,1,895,404
5,3,1,895,391
5,3,1,899,378
5,3,1,902,366
5,3,1,908,355
5,3,1,916,343
5,3,1,930,327
5,3,1,944,313
5,3,1,960,299
5,3,1,980,283
5,3,1,1002,267
5,3,1,1028,251
5,3,1,1056,233
5,3,1,1086,215
5,3,1,1116,197
5,3,1,1148,181
5,3,1,1178,163
5,3,1,1208,147
5,3,1,1238,131
5,3,1,1268,113
5,3,1,1296,95
5,3,1,1322,77
5,3,1,1346,63
5,3,1,1366,47
5,3,1,1386,31
5,3,1,1406,17
5,3,1,1422,3
5,3,1,1436,0
5,3,1,1448,0
5,3,1,1458,0
5,3,1,1465,0
5,3,1,1470,0
5,3,1,1473,0
5,3,1,1476,0
5,3,1,1477,0
5,3,1,1477,0
5,3,1,1477,0
5,3,1,1477,0
5,3,1,1476,0
5,3,1,1470,0
5,3,1,1458,0
5,3,1,1442,0
5,3,1,1418,0
5,3,1,1386,0
5,3,1,1346,0
5,3,1,1298,0
5,3,1,1242,0
5,3,1,1176,0
5,3,1,1106,0
5,3,1,1030,0
5,3,1,948,0
5,3,1,866,0
5,3,1,782,0
5,3,1,698,0
5,3,1,614,0
5,3,1,534,0
5,3,1,456,0
0,4,1,1014,877
5,4,1,1008,861
5,4,1,996,841
5,4,1,984,817
5,4,1,972,793
5,4,1,958,771
5,4,1,946,749
5,4,1,934,729
5,4,1,924,711
5,4,1,912,695
5,4,1,902,679
5,4,1,890,663
5,4,1,878,649
5,4,1,866,633
5,4,1,852,617
5,4,1,836,601
5,4,1,814,581
5,4,1,790,559
5,4,1,762,535
5,4,1,732,511
5,4,1,700,485
5,4,1,668,459
5,4,1,634,433
5,4,1,598,405
5,4,1,562,379
5,4,1,528,355
5,4,1,496,331
5,4,1,466,311
5,4,1,436,289
5,4,1,410,267
5,4,1,384,245
0,5,1,982,928
5,5,1,980,919
5,5,1,980,911
5,5,1,980,903
5,5,1,980,894
5,5,1,980,881
5,5,1,978,868
5,5,1,978,852
5,5,1,978,834
5,5,1,980,812
5,5,1,980,790
5,5,1,982,764
5,5,1,982,738
5,5,1,980,710
5,5,1,976,680
5,5,1,970,648
5,5,1,962,614
5,5,1,952,582
5,5,1,938,548
5,5,1,924,518
5,5,1,908,488
5,5,1,892,462
5,5,1,876,442
5,5,1,858,422
5,5,1,842,404
5,5,1,826,382
5,5,1,808,362
5,5,1,790,340
5,5,1,772,316
5,5,1,754,290
5,5,1,738,266
5,5,1,720,240
5,5,1,706,214
5,5,1,692,192
5,5,1,680,166
5,5,1,666,142
5,5,1,654,118
5,5,1,644,96
5,5,1,634,76
5,5,1,624,58
5,5,1,618,42
5,5,1,612,24
5,5,1,610,11
5,5,1,610,0
5,5,1,610,0
5,5,1,613,0
5,5,1,619,0
5,5,1,627,0
5,5,1,637,0
5,5,1,649,0
5,5,1,663,0
5,5,1,679,0
5,5,1,697,0
5,5,1,719,0
5,5,1,743,0
5,5,1,775,0
5,5,1,803,0
5,5,1,841,0
5,5,1,885,0
5,5,1,933,0
5,5,1,987,0
5,5,1,1047,0
5,5,1,1109,2
5,5,1,1173,6
5,5,1,1239,14
5,5,1,1305,24
5,5,1,1373,34
5,5,1,1437,44
0,6,1,983,964
5,6,1,985,955
5,6,1,985,944
5,6,1,985,933
5,6,1,987,925
5,6,1,987,916
5,6,1,987,908
5,6,1,987,900
5,6,1,987,889
5,6,1,987,881
5,6,1,987,870
5,6,1,987,859
5,6,1,987,851
5,6,1,987,838
5,6,1,985,826
5,6,1,985,813
5,6,1,983,799
5,6,1,981,784
5,6,1,977,766
5,6,1,971,744
5,6,1,963,720
5,6,1,953,694
5,6,1,941,668
5,6,1,931,640
5,6,1,917,612
5,6,1,901,582
5,6,1,877,552
5,6,1,855,518
5,6,1,833,484
5,6,1,813,454
5,6,1,795,424
5,6,1,779,398
5,6,1,765,374
5,6,1,757,354
5,6,1,751,336
5,6,1,749,323
5,6,1,751,312
5,6,1,755,300
5,6,1,765,289
5,6,1,779,275
5,6,1,797,261
5,6,1,819,249
5,6,1,843,235
5,6,1,873,223
5,6,1,907,211
5,6,1,943,201
5,6,1,985,191
5,6,1,1031,181
5,6,1,1081,173
5,6,1,1135,163
5,6,1,1189,157
5,6,1,1247,149
5,6,1,1303,141
5,6,1,1357,135
5,6,1,1401,131
5,6,1,1451,127
0,7,1,956,867
5,7,1,956,853
5,7,1,954,835
5,7,1,954,815
5,7,1,952,797
5,7,1,952,779
5,7,1,952,759
5,7,1,950,735
5,7,1,948,707
5,7,1,948,679
5,7,1,946,651
5,7,1,946,625
5,7,1,946,599
5,7,1,946,575
5,7,1,948,553
5,7,1,950,533
5,7,1,950,515
5,7,1,952,500
5,7,1,954,486
5,7,1,954,471
5,7,1,956,457
5,7,1,958,444
5,7,1,958,428
5,7,1,958,412
5,7,1,958,397
5,7,1,956,383
5,7,1,952,369
5,7,1,950,356
5,7,1,947,347
5,7,1,943,338
5,7,1,939,328
5,7,1,937,321
5,7,1,934,313
5,7,1,928,306
5,7,1,925,299
5,7,1,921,292
5,7,1,918,285
5,7,1,916,281
5,7,1,915,279
5,7,1,914,276
5,7,1,913,275
5,7,1,913,272
5,7,1,912,271
5,7,1,912,270
5,7,1,912,269
5,7,1,912,267
5,7,1,910,266
5,7,1,910,265
5,7,1,910,263
5,7,1,909,261
5,7,1,909,260
5,7,1,908,256
5,7,1,905,253
5,7,1,902,248
5,7,1,899,242
5,7,1,893,236
5,7,1,888,231
5,7,1,883,226
5,7,1,878,221
5,7,1,875,218
5,7,1,873,217
6,7,1,873,217
5,7,1,873,217
5,7,1,878,219
5,7,1,882,221
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,882,222
5,7,1,874,222
5,7,1,834,216
5,7,1,806,212
5,7,1,795,206
5,7,1,783,202
5,7,1,774,201
5,7,1,759,199
5,7,1,739,199
5,7,1,711,197
5,7,1,679,191
5,7,1,643,185
5,7,1,607,179
5,7,1,571,171
5,7,1,537,165
5,7,1,503,159
5,7,1,473,153
5,7,1,443,147
0,9,1,1028,862
5,9,1,1028,858
5,9,1,1028,854
5,9,1,1028,848
5,9,1,1026,841
5,9,1,1024,833
5,9,1,1024,825
5,9,1,1024,814
5,9,1,1022,800
5,9,1,1020,782
5,9,1,1020,760
5,9,1,1016,736
5,9,1,1014,710
5,9,1,1010,684
5,9,1,1004,658
5,9,1,1000,632
5,9,1,992,606
5,9,1,986,582
5,9,1,978,560
5,9,1,970,536
5,9,1,962,512
5,9,1,950,486
5,9,1,938,462
5,9,1,926,438
5,9,1,914,420
5,9,1,900,396
5,9,1,882,370
5,9,1,866,346
5,9,1,846,322
5,9,1,828,296
5,9,1,808,270
5,9,1,788,246
5,9,1,770,226
5,9,1,752,206
5,9,1,740,190
5,9,1,728,178
5,9,1,722,169
5,9,1,719,162
5,9,1,718,161
5,9,1,718,160
5,9,1,718,158
5,9,1,719,154
5,9,1,721,149
5,9,1,725,145
5,9,1,730,139
5,9,1,733,135
5,9,1,736,130
5,9,1,741,125
5,9,1,744,119
5,9,1,748,109
5,9,1,754,102
5,9,1,757,93
5,9,1,763,81
5,9,1,771,74
5,9,1,776,64
5,9,1,784,54
5,9,1,794,44
5,9,1,802,35
5,9,1,812,27
5,9,1,824,17
5,9,1,840,7
5,9,1,860,0
5,9,1,886,0
5,9,1,916,0
5,9,1,952,0
5,9,1,992,0
5,9,1,1038,0
5,9,1,1088,0
5,9,1,1146,0
5,9,1,1206,0
5,9,1,1272,0
5,9,1,1338,0
5,9,1,1408,4
5,9,1,1476,8
0,10,1,976,812
5,10,1,976,803
5,10,1,977,787
5,10,1,979,770
5,10,1,981,750
5,10,1,985,730
5,10,1,987,708
5,10,1,989,686
5,10,1,991,664
5,10,1,991,640
5,10,1,993,618
5,10,1,993,600
5,10,1,993,576
5,10,1,993,552
5,10,1,993,528
5,10,1,991,502
5,10,1,989,476
5,10,1,981,448
5,10,1,973,420
5,10,1,965,392
5,10,1,955,364
5,10,1,947,338
5,10,1,939,312
5,10,1,929,288
5,10,1,923,268
5,10,1,915,248
5,10,1,909,230
5,10,1,906,214
5,10,1,902,198
5,10,1,900,187
5,10,1,898,176
5,10,1,898,165
5,10,1,898,159
5,10,1,900,151
5,10,1,902,144
5,10,1,905,135
5,10,1,909,128
5,10,1,913,119
5,10,1,916,112
5,10,1,919,105
5,10,1,923,98
5,10,1,929,88
5,10,1,934,81
5,10,1,942,73
5,10,1,949,64
5,10,1,957,56
5,10,1,963,49
5,10,1,970,41
5,10,1,974,36
5,10,1,979,31
5,10,1,982,27
5,10,1,983,24
5,10,1,983,22
5,10,1,983,20
5,10,1,983,17
5,10,1,980,10
5,10,1,972,1
5,10,1,958,0
5,10,1,938,0
5,10,1,912,0
5,10,1,880,0
5,10,1,842,0
5,10,1,798,0
5,10,1,750,0
5,10,1,698,0
5,10,1,644,0
5,10,1,588,0
5,10,1,532,0
5,10,1,474,0
0,2,2,958,874
5,2,2,962,862
5,2,2,972,846
5,2,2,984,826
5,2,2,996,804
5,2,2,1008,776
5,2,2,1024,740
5,2,2,1040,700
5,2,2,1056,660
5,2,2,1070,622
5,2,2,1082,582
5,2,2,1094,544
5,2,2,1106,504
5,2,2,1118,462
5,2,2,1130,422
5,2,2,1140,378
5,2,2,1148,336
5,2,2,1156,294
5,2,2,1160,254
5,2,2,1166,216
5,2,2,1168,180
5,2,2,1172,146
5,2,2,1172,114
5,2,2,1172,84
5,2,2,1172,56
5,2,2,1170,32
5,2,2,1166,10
5,2,2,1162,0
5,2,2,1156,0
5,2,2,1148,0
5,2,2,1140,0
5,2,2,1133,0
5,2,2,1127,0
5,2,2,1121,0
5,2,2,1115,0
5,2,2,1110,0
5,2,2,1107,0
5,2,2,1104,0
5,2,2,1104,0
5,2,2,1104,0
5,2,2,1104,0
5,2,2,1104,0
5,2,2,1104,0
5,2,2,1104,0
5,2,2,1104,0
5,2,2,1104,0
5,2,2,1104,0
5,2,2,1103,0
5,2,2,1103,0
5,2,2,1103,0
5,2,2,1102,0
5,2,2,1102,0
5,2,2,1101,0
5,2,2,1101,0
5,2,2,1100,0
5,2,2,1100,0
5,2,2,1099,0
5,2,2,1099,0
5,2,2,1098,0
5,2,2,1097,0
5,2,2,1097,0
5,2,2,1097,0
5,2,2,1097,0
5,2,2,1096,0
5,2,2,1096,0
5,2,2,1094,0
5,2,2,1094,0
5,2,2,1094,0
5,2,2,1094,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1093,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
17,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
5,2,2,1092,0
0,5,2,894,820
5,5,2,894,817
5,5,2,893,813
5,5,2,892,809
5,5,2,890,805
5,5,2,889,799
5,5,2,887,794
5,5,2,886,790
5,5,2,886,784
5,5,2,884,779
5,5,2,884,775
5,5,2,884,769
5,5,2,884,765
5,5,2,883,759
5,5,2,883,753
5,5,2,883,747
5,5,2,883,741
5,5,2,883,736
5,5,2,884,731
5,5,2,886,726
5,5,2,886,722
5,5,2,887,719
5,5,2,888,717
5,5,2,888,715
5,5,2,888,714
5,5,2,888,713
5,5,2,889,712
5,5,2,889,712
5,5,2,889,711
5,5,2,889,711
5,5,2,889,710
5,5,2,889,710
5,5,2,889,710
5,5,2,889,710
5,5,2,889,710
5,5,2,889,710
5,5,2,889,710
5,5,2,889,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,890,710
5,5,2,889,711
5,5,2,888,712
5,5,2,888,712
5,5,2,887,713
5,5,2,887,713
5,5,2,886,714
5,5,2,885,714
5,5,2,884,715
5,5,2,884,717
5,5,2,883,720
5,5,2,882,722
5,5,2,880,725
5,5,2,879,729
5,5,2,879,733
5,5,2,879,737
5,5,2,879,742
5,5,2,879,746
5,5,2,879,750
5,5,2,879,753
5,5,2,879,756
5,5,2,879,758
5,5,2,879,762
5,5,2,879,764
5,5,2,879,767
5,5,2,879,769
5,5,2,879,773
5,5,2,879,776
5,5,2,879,779
5,5,2,879,781
5,5,2,879,782
5,5,2,879,783
5,5,2,879,784
5,5,2,880,785
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,786
5,5,2,881,785
5,5,2,881,784
5,5,2,880,782
5,5,2,880,780
5,5,2,878,776
5,5,2,877,773
5,5,2,876,767
5,5,2,872,760
5,5,2,871,752
5,5,2,867,743
5,5,2,863,734
5,5,2,861,723
5,5,2,858,715
5,5,2,856,707
5,5,2,854,698
5,5,2,850,689
5,5,2,848,681
5,5,2,846,672
