timedifference,trialnumber,blocknumber,xpos,ypos
5,9,4,1089,700
5,9,4,1096,668
5,9,4,1096,668
8,9,4,1114,598
6,9,4,1114,598
6,9,4,1114,598
6,9,4,1130,512
8,9,4,1130,512
6,9,4,1136,472
6,9,4,1138,448
8,9,4,1138,448
8,9,4,1147,415
5,9,4,1147,415
5,9,4,1158,397
5,9,4,1158,397
5,9,4,1169,379
5,9,4,1169,379
7,9,4,1179,368
6,9,4,1186,358
6,9,4,1195,345
8,9,4,1195,345
7,9,4,1203,326
7,9,4,1205,318
8,9,4,1208,308
8,9,4,1208,308
7,9,4,1211,296
7,9,4,1213,289
7,9,4,1214,282
5,9,4,1214,282
7,9,4,1214,273
7,9,4,1214,263
6,9,4,1210,249
6,9,4,1197,221
8,9,4,1197,221
7,9,4,1147,164
7,9,4,1107,132
8,9,4,1043,96
7,9,4,1043,96
8,9,4,920,47
7,9,4,857,30
5,9,4,857,30
6,9,4,749,12
8,9,4,749,12
9,9,4,594,0
7,9,4,594,0
8,9,4,480,0
7,9,4,428,0
0,10,4,985,815
5,10,4,985,815
7,10,4,985,815
6,10,4,998,758
6,10,4,1009,724
6,10,4,1025,674
8,10,4,1025,674
8,10,4,1057,575
5,10,4,1057,575
5,10,4,1076,507
5,10,4,1076,507
5,10,4,1086,450
5,10,4,1086,450
5,10,4,1088,403
5,10,4,1088,403
5,10,4,1087,365
6,10,4,1083,341
10,10,4,1078,313
5,10,4,1078,313
7,10,4,1078,313
6,10,4,1060,265
7,10,4,1060,265
8,10,4,1031,227
7,10,4,1012,205
9,10,4,973,169
7,10,4,973,169
7,10,4,889,112
7,10,4,840,86
8,10,4,774,52
8,10,4,774,52
7,10,4,671,8
6,10,4,626,0
10,10,4,574,0
7,10,4,574,0
7,10,4,513,0
7,10,4,496,0
7,10,4,482,0
5,10,4,482,0
7,10,4,473,0
7,10,4,472,0
6,10,4,472,0
7,10,4,472,0
6,10,4,472,0
5,10,4,473,0
7,10,4,476,0
5,10,4,476,0
5,10,4,488,3
5,10,4,488,3
6,10,4,518,12
7,10,4,518,12
8,10,4,587,21
10,10,4,658,30
6,10,4,658,30
6,10,4,741,35
5,10,4,808,43
5,10,4,808,43
8,10,4,933,53
6,10,4,933,53
9,10,4,1055,60
8,10,4,1115,64
7,10,4,1145,68
7,10,4,1166,71
5,10,4,1166,71
5,10,4,1174,71
5,10,4,1174,71
7,10,4,1174,71
7,10,4,1173,71
6,10,4,1167,71
5,10,4,1156,70
5,10,4,1156,70
6,10,4,1116,66
8,10,4,1116,66
8,10,4,1057,65
5,10,4,1057,65
7,10,4,1031,67
6,10,4,1021,69
6,10,4,1019,73
9,10,4,1022,78
5,10,4,1022,78
6,10,4,1035,88
8,10,4,1035,88
6,10,4,1063,99
7,10,4,1082,104
7,10,4,1113,113
6,10,4,1153,118
8,10,4,1232,130
6,10,4,1232,130
6,10,4,1232,130
6,10,4,1406,139
7,10,4,1406,139
8,10,4,1533,150
timedifference,trialnumber,blocknumber,xpos,ypos
timedifference,trialnumber,blocknumber,xpos,ypos
timedifference,trialnumber,blocknumber,xpos,ypos
0,1,1,914,814
7,1,1,914,814
10,1,1,927,748
7,1,1,927,748
7,1,1,938,672
9,1,1,942,624
7,1,1,942,624
9,1,1,947,547
5,1,1,947,547
7,1,1,950,499
6,1,1,950,499
8,1,1,950,445
6,1,1,950,421
9,1,1,951,394
7,1,1,951,394
7,1,1,952,362
7,1,1,953,346
6,1,1,954,335
8,1,1,956,322
6,1,1,956,310
6,1,1,954,301
8,1,1,950,289
8,1,1,943,274
7,1,1,943,274
9,1,1,927,250
9,1,1,914,235
6,1,1,902,221
7,1,1,891,209
12,1,1,869,190
7,1,1,869,190
7,1,1,869,190
7,1,1,821,156
8,1,1,801,143
5,1,1,801,143
6,1,1,748,117
7,1,1,748,117
8,1,1,663,79
6,1,1,619,60
9,1,1,558,36
7,1,1,558,36
8,1,1,461,4
6,1,1,409,0
0,2,1,1067,844
5,2,1,1067,844
8,2,1,1067,793
5,2,1,1067,793
7,2,1,1067,793
7,2,1,1047,696
6,2,1,1047,696
7,2,1,1047,696
6,2,1,1013,595
8,2,1,988,535
6,2,1,988,535
7,2,1,956,465
10,2,1,939,421
6,2,1,939,421
11,2,1,917,349
6,2,1,917,349
8,2,1,904,305
19,2,1,888,258
5,2,1,888,258
6,2,1,888,258
5,2,1,888,258
11,2,1,862,209
6,2,1,862,209
11,2,1,851,188
6,2,1,851,188
8,2,1,848,178
6,2,1,848,175
13,2,1,850,166
6,2,1,850,166
7,2,1,850,166
6,2,1,861,152
5,2,1,870,146
9,2,1,891,134
6,2,1,891,134
7,2,1,891,134
7,2,1,961,114
6,2,1,961,114
9,2,1,1074,94
8,2,1,1166,82
9,2,1,1262,69
7,2,1,1262,69
9,2,1,1438,54
5,2,1,1438,54
6,2,1,1572,50
0,3,1,1009,854
11,3,1,1014,808
5,3,1,1014,808
7,3,1,1014,730
8,3,1,1014,684
8,3,1,1014,621
7,3,1,1014,621
9,3,1,1010,525
10,3,1,1008,472
8,3,1,1008,472
6,3,1,999,423
7,3,1,999,423
9,3,1,992,382
9,3,1,990,363
5,3,1,990,363
5,3,1,989,348
8,3,1,990,337
7,3,1,990,337
7,3,1,997,314
7,3,1,997,314
7,3,1,1011,289
7,3,1,1019,279
7,3,1,1030,266
7,3,1,1043,253
5,3,1,1043,253
7,3,1,1065,236
5,3,1,1079,226
5,3,1,1079,226
5,3,1,1096,214
5,3,1,1096,214
6,3,1,1110,204
7,3,1,1110,204
8,3,1,1123,194
6,3,1,1135,188
8,3,1,1151,181
5,3,1,1151,181
5,3,1,1185,169
5,3,1,1185,169
6,3,1,1251,151
7,3,1,1251,151
7,3,1,1362,133
8,3,1,1422,125
5,3,1,1422,125
0,4,1,1012,828
7,4,1,1012,828
8,4,1,1018,752
8,4,1,1022,701
7,4,1,1022,701
5,4,1,1023,634
7,4,1,1024,592
7,4,1,1026,538
5,4,1,1026,538
7,4,1,1022,470
9,4,1,1016,429
7,4,1,1016,429
7,4,1,1007,385
7,4,1,1006,367
8,4,1,1006,353
5,4,1,1006,353
5,4,1,1006,338
5,4,1,1006,338
5,4,1,1008,323
5,4,1,1008,323
7,4,1,1014,308
8,4,1,1019,300
5,4,1,1019,300
5,4,1,1027,288
5,4,1,1027,288
7,4,1,1039,274
6,4,1,1039,274
7,4,1,1052,264
6,4,1,1061,257
7,4,1,1074,248
6,4,1,1086,239
7,4,1,1086,239
7,4,1,1100,230
6,4,1,1106,224
7,4,1,1106,224
8,4,1,1113,218
6,4,1,1116,216
7,4,1,1118,213
6,4,1,1118,213
6,4,1,1123,210
5,4,1,1125,207
6,4,1,1130,203
8,4,1,1136,200
5,4,1,1136,200
5,4,1,1143,194
5,4,1,1143,194
7,4,1,1146,186
8,4,1,1146,181
5,4,1,1146,181
6,4,1,1141,171
7,4,1,1141,171
8,4,1,1119,154
8,4,1,1104,145
10,4,1,1078,132
7,4,1,1078,132
5,4,1,1033,114
9,4,1,985,101
6,4,1,985,101
9,4,1,899,80
5,4,1,899,80
6,4,1,791,63
7,4,1,791,63
7,4,1,639,39
8,4,1,560,30
5,4,1,560,30
6,4,1,434,15
0,5,1,830,823
8,5,1,840,788
7,5,1,840,788
8,5,1,862,728
7,5,1,875,696
8,5,1,887,663
7,5,1,887,663
7,5,1,907,609
7,5,1,918,582
9,5,1,933,548
7,5,1,933,548
8,5,1,951,501
6,5,1,960,477
9,5,1,970,447
7,5,1,970,447
7,5,1,980,411
7,5,1,982,396
10,5,1,985,378
6,5,1,985,378
7,5,1,985,378
6,5,1,984,350
7,5,1,984,350
8,5,1,977,332
6,5,1,977,328
6,5,1,975,324
5,5,1,975,321
5,5,1,975,319
6,5,1,975,315
6,5,1,975,315
6,5,1,977,310
9,5,1,981,302
7,5,1,981,302
6,5,1,989,290
7,5,1,989,290
5,5,1,997,282
5,5,1,1002,276
5,5,1,1010,269
6,5,1,1017,262
5,5,1,1025,256
7,5,1,1036,245
6,5,1,1036,245
8,5,1,1050,230
6,5,1,1050,230
8,5,1,1052,220
7,5,1,1051,215
5,5,1,1049,211
5,5,1,1046,208
7,5,1,1040,202
7,5,1,1031,195
6,5,1,1021,189
7,5,1,1006,182
5,5,1,1006,182
5,5,1,976,171
10,5,1,936,159
10,5,1,881,143
9,5,1,823,136
6,5,1,773,127
8,5,1,714,118
5,5,1,714,118
6,5,1,626,106
10,5,1,515,98
7,5,1,515,98
8,5,1,389,90
timedifference,trialnumber,blocknumber,xpos,ypos
